id,name,population,scrips_per_head,spend_per_head,drift
00K-A81609,A & B MEDICAL PRACTICE,1005.0,0.01890547263681592,0.6573134328358209,-0.00916569637362162
00K-A81610,THE ROSEBERRY PRACTICE,6270.0,0.049282296650717705,2.6798740031897923,1.5627602662584479
00M-A81611,PARKWAY MEDICAL CENTRE,3731.0,0.018493701420530688,0.6240900562851783,-0.030473844494936692
00K-A81612,THE PATEL PRACTICE,2248.0,0.023131672597864767,1.0761610320284696,0.20952976168371404
00K-A81613,JOURNEE MEDICAL PRACTICE,2862.0,0.03424178895877009,1.6214849755415792,0.7844509696275721
00M-A81618,HUNTCLIFF SURGERY,5715.0,0.03254593175853018,1.5406544181977246,0.6966945287055825
00M-A81621,THORNTREE SURGERY,1504.0,0.06316489361702128,3.284321808510637,2.2811505295098953
00K-A81622,GLADSTONE HOUSE SURGERY,4028.0,0.05635551142005958,2.380317775571003,1.9287817413841142
00K-A81623,DR SYED,1085.0,0.02857142857142857,1.0245437788018432,0.4910237599145548
00K-A81629,RIVERSIDE MEDICAL PRACTICE,2734.0,0.0548646671543526,2.1579188002926113,1.8516342158089105
00M-A81630,FULCRUM MEDICAL PRACTICE,920.0,0.05217391304347826,1.3273913043478265,1.712394305671937
00K-A81631,WEST VIEW MILLENIUM SURGERY A,4619.0,0.03615501190733925,1.3287140073609005,0.8834555536414572
00K-A81632,LAWSON STREET PRACTICE,815.0,0.001226993865030675,0.0037177914110429447,-0.9239835110500842
01H-A82003,ULVERSTON HEALTH CENTRE (MURRAY),5785.0,0.029386343993085567,1.223194468452895,0.5331936295515405
01H-A82004,ALSTON MEDICAL PRACTICE,1960.0,0.0010204081632653062,0.0318265306122449,-0.9346738132345699
01H-A82005,AMBLESIDE HEALTH CENTRE,4909.0,0.010389081279282949,0.5544958239967406,-0.4498680119519356
01H-A82006,APPLEBY MEDICAL PRACTICE,4198.0,0.04930919485469271,1.3951476893758934,1.5641521821861017
01H-A82007,DUKE STREET SURGERY,7888.0,0.08493914807302232,1.0416582150101417,3.4079146665599374
01H-A82008,NORWOOD MEDICAL CENTRE,9432.0,0.01812977099236641,0.6047572094995755,-0.04930634944546827
01H-A82009,BRIDGEGATE MEDICAL CENTRE,6975.0,0.0182078853046595,0.6105706093189963,-0.04526412582490609
01H-A82010,ABBEY ROAD SURGERY,5522.0,0.016841724013038753,0.9242575153929737,-0.11595961401876134
01H-A82011,HARTINGTON STREET MEDICAL PRACTICE,2347.0,0.02386024712398807,0.7914657008947594,0.24723170224212968
01H-A82012,BRAMPTON MEDICAL PRACTICE,12463.0,0.0023268875872582847,0.07425740190965259,-0.8670667149652019
01H-A82013,UPPER EDEN MEDICAL PRACTICE,5577.0,0.01649632418863188,0.5438802223417609,-0.13383320578152252
01H-A82014,CALDBECK SURGERY,3722.0,0.0018807092960773778,0.037780763030628696,-0.8901553446240861
01H-A82015,WARWICK ROAD SURGERY,4958.0,0.004840661557079467,0.11011496571198062,-0.7369850920298274
01H-A82016,ST PAUL'S MEDICAL PRACTICE,12088.0,0.01414626075446724,0.49500413633355383,-0.25544321097183087
01H-A82017,BRUNSWICK HOUSE MEDICAL GROUP,10628.0,0.005269100489273617,0.20835152427549866,-0.7148144305870732
01H-A82018,SPENCER ST SURGERY,9350.0,0.007700534759358289,0.2629208556149732,-0.5889936846845285
01H-A82019,FUSEHILL MEDICAL PRACTICE,6733.0,0.0158918758354374,0.573194712609535,-0.16511192204961472
01H-A82020,EDEN MEDICAL GROUP,11363.0,0.012672709671741618,0.5600202411335033,-0.3316958568422798
01H-A82021,CASTLEGATE SURGERY,6216.0,0.004182754182754183,0.10898648648648647,-0.7710301812147837
01H-A82022,DALSTON MEDICAL GROUP,4475.0,0.013854748603351955,0.6153832402234635,-0.2705282481222298
01H-A82023,DISTINGTON SURGERY,3171.0,0.01545253863134658,0.46703563544623156,-0.18784654227009903
01H-A82024,SEASCALE HEALTH CENTRE,4859.0,0.010084379501955135,0.39768676682444964,-0.4656355798327163
01H-A82025,CAPTAIN FRENCH SURGERY,7285.0,0.02292381606039808,0.9099396019217565,0.19877369687597887
01H-A82026,THE JAMES COCHRANE PRACT.,12784.0,0.028785982478097622,1.2582571964956195,0.5021263971133243
01H-A82027,STATION HOUSE SURGERY,9871.0,0.006686252659305035,0.2925620504508155,-0.6414802897943002
01H-A82028,CASTLEHEAD MEDICAL CENTRE,5206.0,0.004610065309258548,0.1326853630426431,-0.7489178809438151
01H-A82030,LUNESDALE SURGERY,5116.0,0.013487099296325255,0.6234225957779516,-0.2895531959111915
01H-A82031,SHAP MEDICAL PRACTICE,2345.0,0.00511727078891258,0.5306609808102346,-0.7226712443141085
01H-A82032,MARYPORT HEALTH SERVICES,11040.0,0.01693840579710145,0.5261032608695649,-0.1109565693814355
01H-A82033,WATERLOO HOUSE SURGERY,7042.0,0.010650383413802898,0.27359840954274356,-0.4363462688903466
01H-A82034,STONELEIGH SURGERY,5746.0,0.022276366167768884,0.8786912634876436,0.16526975665953586
01H-A82035,BIRBECK MEDICAL GROUP,13192.0,0.007580351728320194,0.37946558520315327,-0.5952128610760479
01H-A82036,THE LAKES MEDICAL PRACTICE,7871.0,8.893406174564859E-4,0.040167704230720365,-0.941456236506373
01H-A82037,SILLOTH GROUP MEDICAL PRACTICE,3572.0,0.013997760358342666,0.6271892497200449,-0.2631277413895775
01H-A82038,TEMPLE SOWERBY MEDICAL PRACTICE,3367.0,0.021087021087021086,0.46770715770715776,0.10372407268346896
01H-A82039,DALTON SURGERY,6193.0,0.01663168093008235,0.5738155982560955,-0.12682882718006316
01H-A82040,CATHERINE STREET SURGERY,2534.0,0.011444356748224152,0.5363141278610893,-0.3952601007826092
01H-A82041,LOWTHER MEDICAL CENTRE,8762.0,0.012668340561515636,0.48266491668568795,-0.33192194755520876
01H-A82044,FELLVIEW HEALTHCARE LTD,9313.0,0.04273596048534307,1.5760646408246537,1.2240034635801844
01H-A82045,WIGTON GROUP MEDICAL PRACTICE,6200.0,0.004193548387096774,0.0561725806451613,-0.7704716076771319
01H-A82046,WINDERMERE HEALTH CENTRE,4912.0,0.02015472312703583,0.8443811074918564,0.05547994526780959
01H-A82047,JAMES STREET GROUP PRACT,7614.0,0.027843446283162595,0.8099067507223532,0.45335246620926517
01H-A82048,BEECHWOOD GROUP PRACTICE,5411.0,0.022916281648493807,0.9894991683607464,0.1983838095829535
01H-A82049,ORCHARD HOUSE SURGERY,4288.0,0.00816231343283582,0.36857509328358207,-0.5650977735946485
01H-A82050,OXFORD STREET SURGERY,5801.0,0.026202378900189623,0.994132046198931,0.36843126363248085
01H-A82052,STANWIX MEDICAL GROUP,5582.0,0.0032246506628448583,0.1013400214976711,-0.8206096829146783
01H-A82053,NUTWOOD SURGERY,4080.0,0.003676470588235294,0.1041544117647059,-0.7972291125551607
01H-A82055,ASPATRIA MEDICAL GROUP,4083.0,0.025961302963507224,0.9312686749938768,0.35595617658376627
01H-A82057,DERWENT HOUSE SURGERY,5550.0,0.0075675675675675675,0.25531171171171174,-0.5958744099656988
01H-A82058,IRONSIDE'S FAMILY PRACTITIONERS,3290.0,0.02857142857142857,1.0662857142857145,0.4910237599145548
01H-A82060,TRINITY HOUSE SURGERY,1745.0,0.019484240687679084,1.1377593123209169,0.020784127382720077
01H-A82062,ATKINSON HEALTH CENTRE (WIEJAK),2483.0,0.04027386226339106,1.1756262585581954,1.096595933554484
01H-A82064,WESTCROFT HOUSE SURGERY,4178.0,0.008855911919578746,0.26060555289612264,-0.5292057570871113
01H-A82065,PENINSULA MEDICAL PRACTICE,3025.0,0.03305785123966942,0.8600892561983473,0.7231851033229829
01H-A82068,ULVERSTON HEALTH CENTRE (HAMBLY),3240.0,0.012962962962962963,0.5031203703703702,-0.3166759625965405
01H-A82070,ST.MARY'S SURGERY,5273.0,0.00417219798975915,0.3323269486061066,-0.77157643825034
01H-A82071,BURNETT EDGAR MEDICAL CTR,3581.0,0.02820441217537001,0.8781122591454897,0.4720315637122105
01H-A82072,RISEDALE SURGERY,3579.0,0.03716121821737916,1.5701397038278841,0.935524256472013
01H-A82074,ARNSIDE SURGERY,2355.0,0.010615711252653927,0.24585987261146497,-0.43814046798982087
01H-A82075,MANSION HOUSE SURGERY,4951.0,0.011310846293678045,0.3756109876792567,-0.402168938575783
01H-A82077,LIVERPOOL HOUSE SURGERY,4196.0,0.0219256434699714,0.9693898951382264,0.14712071928486092
01H-A82608,SEDBERGH HEALTH CENTRE (LUMB),2962.0,0.014179608372721135,0.5670155300472652,-0.25371755371084626
01H-A82613,WRAYSDALE HOUSE SURGERY,851.0,0.0011750881316098707,0.003560517038777908,-0.9266695051466456
01H-A82617,KIRKOSWALD SURGERY,1857.0,0.01992460958535272,0.5626817447495963,0.043572135209741784
01H-A82619,NELSON STREET SURGERY,1377.0,0.03122730573710966,2.019055918663762,0.6284588738812151
01H-A82621,ASKAM SURGERY,1434.0,0.02580195258019526,1.0160878661087869,0.34771018600328907
01H-A82623,SOLWAY HEALTH SERVICES,4548.0,0.017810026385224276,0.6114599824098504,-0.06585234678700388
01H-A82629,THE FAMILY PRACTICE,1861.0,0.037614185921547555,1.4644116066630843,0.9589642215615262
01H-A82631,COURT THORN SURGERY,2164.0,4.621072088724584E-4,0.0111090573012939,-0.9635645150660302
01H-A82635,GROSVENOR HOUSE SURGERY (W),1858.0,0.00914962325080732,0.27179763186221745,-0.5140069177724372
01H-A82641,GROSVENOR HOUSE SURGERY (F),1792.0,0.016183035714285716,0.7630636160714283,-0.1500451141229855
01H-A82646,LONGTOWN MEDICAL CENTRE,3004.0,0.0036617842876165113,0.05227363515312917,-0.7979890925065579
01H-A82647,CARTMEL SURGERY,1806.0,0.008305647840531562,0.21512181616832776,-0.5576805703777384
01H-A82650,HAVERTHWAITE SURGERY,1392.0,7.183908045977011E-4,0.011041666666666667,-0.9503024690492101
01H-A82651,DUDDON VALLEY MEDICAL PRACTICE,2932.0,0.020804911323328786,1.1272987721691676,0.08912558596685308
01H-A82654,GROSVENOR HOUSE SURGERY (A),3613.0,0.005812344312205923,0.40483808469416005,-0.6867028982913996
00D-A83001,ST ANDREW'S MEDICAL PRACTICE,8076.0,0.017211490837048045,0.4868982169390788,-0.09682508993177302
00D-A83003,WILLINGTON MEDICAL GROUP,7198.0,0.03528757988330092,1.4488385662684078,0.8385680789409972
00D-A83004,DR. K R KAPOOR & PARTNER,3165.0,0.027804107424960506,0.8231184834123224,0.45131677701016176
00C-A83005,WHINFIELD MEDICAL PRACTICE,9039.0,0.01681601947118044,0.8353634251576503,-0.11728976086644212
00C-A83006,ORCHARD COURT SURGERY,5846.0,0.010605542251111872,0.45643516934656153,-0.43866668881957865
00D-A83007,DR. P. BURRELL & PARTNERS,7418.0,0.0318145052574818,1.2195443515772444,0.658845005456249
00D-A83008,HALLGARTH SURGERY,4798.0,0.012922050854522717,0.5570320967069611,-0.3187930636277019
00J-A83009,BRIDGE END SURGERY,7594.0,0.01869897287332104,0.5438280221227282,-0.01985155146388475
00C-A83010,MOORLANDS SURGERY,12462.0,0.021665864227250843,0.8719234472797303,0.13367778212992792
00J-A83011,CLAYPATH & UNIVERSITY MEDICAL GROUP,21071.0,0.00835271225855441,0.2696041953395662,-0.5552451024508601
00D-A83012,WILLIAM BROWN CENTRE,12744.0,0.03727244193345888,1.6399890144381652,0.9412798103405189
00C-A83013,NEASHAM ROAD SURGERY,8152.0,0.021344455348380767,1.0183562315996075,0.11704566281801031
00J-A83014,BELMONT & SHERBURN MEDICAL GROUP,6831.0,0.008051529790660225,0.34242424242424246,-0.5708305547205182
00D-A83015,STATION VIEW MEDICAL CENTRE,8210.0,0.03654080389768575,1.604126674786844,0.9034193406892284
00J-A83016,TANFIELD VIEW MEDICAL GROUP,9829.0,0.04568114762437685,1.6643707396479797,1.3764096574119868
00D-A83017,DR MAHTO & PARTNERS,6415.0,0.029618082618862042,1.3109898674980511,0.5451855337162421
00J-A83018,CONSETT MEDICAL CENTRE,16357.0,0.04560738521733814,1.4679953536712098,1.372592634189371
00D-A83019,DR. R.G. ABBOTT AND DR. PATEL,4052.0,0.0192497532082922,0.64318608094768,0.008649976801615647
00D-A83020,NORTH HOUSE SURGERY,10976.0,0.03917638483965014,1.5039704810495618,1.0398041749759241
00D-A83021,AUCKLAND MEDICAL GROUP,10466.0,0.05283776036690235,1.6702646665392709,1.7467467726196528
00J-A83022,THE MEDICAL GROUP,18992.0,0.03338247683235046,1.18109098567818,0.7399836796664683
00J-A83023,STANLEY MEDICAL GROUP,5286.0,0.09213015512674991,2.8179020052970105,3.780031602815409
00J-A83024,WEST RAINTON SURGERY,5033.0,0.017683290284124777,0.8622153785018879,-0.07241062844376608
00D-A83025,BISHOPGATE MEDICAL CENTRE,10890.0,0.05234159779614325,1.8980486685032145,1.7210715793767526
00J-A83026,SACRISTON MEDICAL CENTRE,7713.0,0.01465058991313367,0.5176416439777,-0.22934541688192392
00J-A83027,COXHOE MEDICAL PRACTICE,4759.0,0.013658331582265182,0.4596301744063878,-0.28069234608085286
00J-A83028,GROUP PRACTICE SURGERY,8362.0,0.014231045204496532,0.762469504903133,-0.2510558241216607
00J-A83029,THE SURGERY GREAT LUMLEY,3861.0,0.017871017871017872,0.7053405853405852,-0.06269618734207368
00J-A83030,DUNELM MEDICAL PRACTICE,9197.0,0.032510601283027074,1.5348330977492652,0.6948662634567185
00C-A83031,CARMEL MEDICAL PRACTICE,8014.0,0.012353381582231095,0.7079822810082357,-0.3482203004203697
00D-A83032,COCKFIELD SURGERY,2056.0,0.007782101167315175,0.29743190661478597,-0.5847728236001903
00J-A83033,DR TYSON AND PARTNERS,7017.0,0.021376656690893545,0.8386774975060567,0.11871200312746062
00C-A83034,BLACKETTS MEDICAL PRACTICE,7965.0,0.016070307595731324,0.8177438794726929,-0.15587851712104808
00D-A83035,THE WEARDALE PRACTICE,6190.0,0.020678513731825526,0.6456058158319871,0.08258482134948529
00J-A83036,CHASTLETON MEDICAL GROUP,9692.0,0.017333883615352867,0.6657108955839864,-0.09049156455176707
00D-A83037,BEWICK CRESCENT SURGERY,11625.0,0.01729032258064516,0.6112008602150537,-0.09274574100500073
00J-A83038,CEDARS MEDICAL GROUP,4442.0,0.035794687077892844,1.6540342188203503,0.8648096295603692
00C-A83040,CLIFTON COURT MEDICAL PRACTICE,9185.0,0.03908546543277082,1.2323669025585193,1.0350993191912867
00D-A83041,DR D S RANGAR & PARTNERS,6184.0,0.05223156532988357,1.2347946313065967,1.7153776697577985
00D-A83042,DR. C.P. FAIRLAMB & PARTNERS,4447.0,0.03440521700022487,1.4686417809759384,0.7929079689921965
00D-A83043,OLD FORGE SURGERY,2415.0,0.011180124223602485,0.4771718426501036,-0.4089334843277267
00D-A83044,THE HORDEN GROUP PRACTICE,5741.0,0.024211809789235324,1.0607629332868838,0.2654242058673071
00D-A83045,DR.OAKENFULL & PARTNERS,12390.0,0.018724778046811944,0.5596884584342209,-0.01851619717661592
00D-A83046,BARNARD CASTLE SURGERY,8562.0,0.0255781359495445,0.7349906563886943,0.3361282256104662
00C-A83047,DENMARK STREET SURGERY,10976.0,0.043002915451895045,1.7311980685131192,1.2378177268021917
00C-A83048,ROCKLIFFE COURT SURGERY,4455.0,0.010549943883277216,0.49361167227833896,-0.44154376766887726
00J-A83049,QUEENS ROAD SURGERY,9547.0,0.038127160364512414,1.3456111867602396,0.9855093878598251
00J-A83050,CESTRIA HEALTH CENTRE,8989.0,0.010012237178774057,0.4199054399822004,-0.46936876769860486
00D-A83051,MARLBOROUGH SURGERY,8011.0,0.026089127449756586,1.0040631631506682,0.36257077949628685
00D-A83052,DR.WOOD & PARTNERS,7326.0,5.46000546000546E-4,0.0224024024024024,-0.9592232411177355
00D-A83054,DR.JONES & PARTNERS,12446.0,0.014864213401896191,0.3949357223204243,-0.21829092652242585
00J-A83055,CHEVELEY PARK MEDICAL CTR,2947.0,0.0023752969121140144,0.13669833729216152,-0.8645616514161163
00D-A83057,SHINWELL MEDICAL GROUP,4266.0,0.0403187998124707,1.5181176746366611,1.0989213412423648
00D-A83060,PINFOLD MEDICAL PRACTICE,2445.0,0.0408997955010225,1.828069529652351,1.128986439772544
00D-A83061,GAINFORD SURGERY,2731.0,0.014280483339436104,0.4603954595386306,-0.24849752218002072
00D-A83066,JUBILEE MEDICAL GROUP,6560.0,0.011128048780487804,0.47226371951219515,-0.4116282604837223
00D-A83068,JUPITER HOUSE,1808.0,0.0011061946902654867,0.0077488938053097344,-0.9302345713647183
00C-A83070,FELIX HOUSE SURGERY,4680.0,0.013034188034188035,0.5424380341880343,-0.3129902402643516
00D-A83071,THE NEW SEAHAM MEDICAL GROUP,3965.0,0.029760403530895336,0.8515435056746533,0.5525502910242552
00J-A83072,PARK HOUSE SURGERY,3114.0,0.0061014771997430954,0.43184328837508035,-0.6717409821818531
00J-A83073,DRS LAMBERT & NG,4049.0,0.036799209681402816,1.5013583600889109,0.9167912047173193
00D-A83074,PEASEWAY MEDICAL CENTRE,8639.0,0.034957749739553186,1.1780553304780643,0.8215001798749706
00D-A83075,DR KV REDDY,3875.0,0.02632258064516129,1.3404825806451612,0.37465140842405525
00J-A83076,DIPTON SURGERY,1856.0,0.04040948275862069,1.2961584051724138,1.1036139607655877
00D-A83603,DR.ROY,2042.0,0.058765915768854066,1.7224583741429977,2.053514240561029
00D-A83610,WINGATE MEDICAL PRACTICE INTRAHEALTH,2128.0,0.005169172932330827,0.12365131578947368,-0.7199854359913537
00D-A83616,DR M D RAMAKRISHNA GUPTA,2064.0,0.025193798449612403,0.6084883720930233,0.3162397048658393
00J-A83617,BROWNEY HOUSE SURGERY,2317.0,0.03884333189469141,2.5545576176089773,1.0225695038703437
00J-A83618,OAKFIELDS HEALTH CENTRE,2728.0,0.06964809384164222,2.980010997067449,2.6166402024710913
00D-A83619,DR. S H S MANSOUR,2179.0,0.08857273978889399,2.6735199632859104,3.595944104830692
00J-A83622,THE HAVEN SURGERY,1398.0,0.04005722460658083,0.7620314735336194,1.0853854674087167
00D-A83626,EVENWOOD MEDICAL PRACTICE,1665.0,0.024024024024024024,0.7675975975975979,0.25570675418067645
00D-A83627,SILVERDALE FAMILY PRACTICE,2746.0,0.052075746540422435,1.8961835396941003,1.7073144304768333
00J-A83630,DENHOLM HOUSE,1841.0,0.021727322107550243,0.9301520912547532,0.13685807634392308
00J-A83632,CRAGHEAD MEDICAL CENTRE,2464.0,0.007711038961038961,0.8398092532467534,-0.5884501180716721
00D-A83634,WEST CORNFORTH MEDICAL CENTRE,2231.0,0.02330793366203496,1.5699955177050646,0.21865083842443866
00J-A83635,BOWBURN MEDICAL CENTRE,2479.0,0.041145623235175476,2.149725695845098,1.1417074206582758
00J-A83636,LEADGATE SURGERY,4150.0,0.03542168674698795,1.1063084337349385,0.8455077794409682
00J-A83637,PELTON FELL SURGERY,1594.0,0.027603513174404015,1.2547427854454205,0.440936517696016
00D-A83638,DR.BALIGA,1152.0,0.020833333333333332,0.810277777777778,0.09059635511032535
00C-A83641,PARKGATE SURGERY,3507.0,8.55431993156544E-4,0.008748217850014258,-0.9432109244510317
00J-A83644,ANNFIELD PLAIN SURGERY,2626.0,0.03655750190403656,0.9361728865194213,0.9042834214665678
00L-A84002,THE ROTHBURY PRACTICE,4582.0,0.004146660846791794,0.12426669576604103,-0.7728979226169566
00L-A84003,LINTONVILLE MEDICAL GROUP,10913.0,0.061028131586181616,2.707935489782827,2.170578347549525
00L-A84005,BEDLINGTONSHIRE MED.GROUP,8557.0,0.04417436017295781,1.9258010985158343,1.298437111171806
00L-A84006,THE BONDGATE SURGERY,7457.0,0.01783559072012874,0.7686267936167356,-0.06452945530449217
00L-A84007,PONTELAND MEDICAL GROUP,9424.0,0.010398981324278437,0.4902408743633275,-0.44935570896224475
00L-A84008,BELFORD MEDICAL PRACTICE,3909.0,0.011256075722691225,0.4936633410079306,-0.4050031809733083
00L-A84009,WATERLOO MEDICAL GROUP,10847.0,0.056697704434405825,2.1311948004056407,1.9464893886100396
00L-A84011,WHITE MEDICAL GROUP,5616.0,0.02207977207977208,1.3229131054131056,0.1550964959236299
00L-A84013,THE GABLES MEDICAL GROUP,5325.0,0.06666666666666667,2.2876450704225353,2.4623586758738383
00L-A84014,MARINE MEDICAL GROUP,8429.0,0.03060861312136671,1.2782394115553444,0.5964430520451336
00L-A84015,LABURNUM SURGERY,1818.0,0.022002200220022004,1.098789878987899,0.1510823428885729
00L-A84016,PRUDHOE MEDICAL GROUP,5246.0,0.0242089210827297,1.7420091498284407,0.2652747224073991
00L-A84018,CORBRIDGE HEALTH CENTRE,5668.0,0.026817219477769938,1.3581369089625963,0.40024775196371287
